,Date,County,Population,Positive Tests,Cases Per 100k
21618,2020-05-04,Merced,287420.0,9.0,3.13
21621,2020-05-04,Monterey,448732.0,6.0,1.34
21622,2020-05-04,Napa,139652.0,2.0,1.43
21624,2020-05-04,Orange,3228519.0,188.0,5.82
21626,2020-05-04,Placer,400434.0,2.0,0.5
21628,2020-05-04,Riverside,2468145.0,140.0,5.67
21629,2020-05-04,Sacramento,1567975.0,16.0,1.02
21631,2020-05-04,San Bernardino,2217398.0,108.0,4.87
21632,2020-05-04,San Diego,3370418.0,199.0,5.9
21633,2020-05-04,San Francisco,892280.0,48.0,5.38
21634,2020-05-04,San Joaquin,782545.0,9.0,1.15
21635,2020-05-04,San Luis Obispo,278862.0,3.0,1.08
21636,2020-05-04,San Mateo,778001.0,53.0,6.81
21637,2020-05-04,Santa Barbara,456373.0,383.0,83.92
21638,2020-05-04,Santa Clara,1967585.0,63.0,3.2
21639,2020-05-04,Santa Cruz,273999.0,3.0,1.09
21640,2020-05-04,Shasta,177925.0,0.0,0.0
21643,2020-05-04,Solano,444255.0,8.0,1.8
21644,2020-05-04,Sonoma,496668.0,17.0,3.42
21645,2020-05-04,Stanislaus,562303.0,43.0,7.65
21646,2020-05-04,Sutter,105747.0,2.0,1.89
21649,2020-05-04,Tulare,484423.0,91.0,18.79
21652,2020-05-04,Ventura,852747.0,40.0,4.69
21653,2020-05-04,Yolo,223612.0,12.0,5.37
21655,2020-05-03,Alameda,1685886.0,26.0,1.54
21658,2020-05-03,Butte,217769.0,0.0,0.0
21662,2020-05-03,Contra Costa,1160099.0,5.0,0.43
21664,2020-05-03,El Dorado,193098.0,0.0,0.0
21665,2020-05-03,Fresno,1032227.0,10.0,0.97
21667,2020-05-03,Humboldt,134098.0,0.0,0.0
21668,2020-05-03,Imperial,191649.0,9.0,4.7
21670,2020-05-03,Kern,927251.0,16.0,1.73
21671,2020-05-03,Kings,156444.0,1.0,0.64
21674,2020-05-03,Los Angeles,10257557.0,533.0,5.2
21675,2020-05-03,Madera,160089.0,0.0,0.0
21676,2020-05-03,Marin,260800.0,1.0,0.38
21679,2020-05-03,Merced,287420.0,3.0,1.04
21682,2020-05-03,Monterey,448732.0,0.0,0.0
21683,2020-05-03,Napa,139652.0,0.0,0.0
21685,2020-05-03,Orange,3228519.0,78.0,2.42
21687,2020-05-03,Placer,400434.0,5.0,1.25
21689,2020-05-03,Riverside,2468145.0,63.0,2.55
21690,2020-05-03,Sacramento,1567975.0,6.0,0.38
21692,2020-05-03,San Bernardino,2217398.0,45.0,2.03
21693,2020-05-03,San Diego,3370418.0,136.0,4.04
21694,2020-05-03,San Francisco,892280.0,18.0,2.02
21695,2020-05-03,San Joaquin,782545.0,10.0,1.28
21696,2020-05-03,San Luis Obispo,278862.0,2.0,0.72
21697,2020-05-03,San Mateo,778001.0,19.0,2.44
21698,2020-05-03,Santa Barbara,456373.0,8.0,1.75
21699,2020-05-03,Santa Clara,1967585.0,18.0,0.91
21700,2020-05-03,Santa Cruz,273999.0,0.0,0.0
21701,2020-05-03,Shasta,177925.0,0.0,0.0
21704,2020-05-03,Solano,444255.0,4.0,0.9
21705,2020-05-03,Sonoma,496668.0,4.0,0.81
21706,2020-05-03,Stanislaus,562303.0,3.0,0.53
21707,2020-05-03,Sutter,105747.0,0.0,0.0
21710,2020-05-03,Tulare,484423.0,22.0,4.54
21713,2020-05-03,Ventura,852747.0,11.0,1.29
21714,2020-05-03,Yolo,223612.0,0.0,0.0
21716,2020-05-02,Alameda,1685886.0,23.0,1.36
21719,2020-05-02,Butte,217769.0,1.0,0.46
21723,2020-05-02,Contra Costa,1160099.0,7.0,0.6
21725,2020-05-02,El Dorado,193098.0,1.0,0.52
21726,2020-05-02,Fresno,1032227.0,22.0,2.13
21728,2020-05-02,Humboldt,134098.0,0.0,0.0
21729,2020-05-02,Imperial,191649.0,1.0,0.52
21731,2020-05-02,Kern,927251.0,22.0,2.37
21732,2020-05-02,Kings,156444.0,14.0,8.95
21735,2020-05-02,Los Angeles,10257557.0,847.0,8.26
21736,2020-05-02,Madera,160089.0,0.0,0.0
21737,2020-05-02,Marin,260800.0,0.0,0.0
21740,2020-05-02,Merced,287420.0,0.0,0.0
21743,2020-05-02,Monterey,448732.0,3.0,0.67
21744,2020-05-02,Napa,139652.0,1.0,0.72
21746,2020-05-02,Orange,3228519.0,79.0,2.45
21748,2020-05-02,Placer,400434.0,4.0,1.0
21750,2020-05-02,Riverside,2468145.0,61.0,2.47
21751,2020-05-02,Sacramento,1567975.0,9.0,0.57
21753,2020-05-02,San Bernardino,2217398.0,44.0,1.98
21754,2020-05-02,San Diego,3370418.0,78.0,2.31
21755,2020-05-02,San Francisco,892280.0,44.0,4.93
21756,2020-05-02,San Joaquin,782545.0,2.0,0.26
21757,2020-05-02,San Luis Obispo,278862.0,2.0,0.72
21758,2020-05-02,San Mateo,778001.0,19.0,2.44
21759,2020-05-02,Santa Barbara,456373.0,7.0,1.53
21760,2020-05-02,Santa Clara,1967585.0,21.0,1.07
21761,2020-05-02,Santa Cruz,273999.0,2.0,0.73
21762,2020-05-02,Shasta,177925.0,0.0,0.0
21765,2020-05-02,Solano,444255.0,12.0,2.7
21766,2020-05-02,Sonoma,496668.0,2.0,0.4
21767,2020-05-02,Stanislaus,562303.0,3.0,0.53
21768,2020-05-02,Sutter,105747.0,0.0,0.0
21771,2020-05-02,Tulare,484423.0,46.0,9.5
21774,2020-05-02,Ventura,852747.0,12.0,1.41
21775,2020-05-02,Yolo,223612.0,4.0,1.79
21777,2020-05-01,Alameda,1685886.0,41.0,2.43
21780,2020-05-01,Butte,217769.0,0.0,0.0
21784,2020-05-01,Contra Costa,1160099.0,10.0,0.86
21786,2020-05-01,El Dorado,193098.0,2.0,1.04
21787,2020-05-01,Fresno,1032227.0,47.0,4.55
21789,2020-05-01,Humboldt,134098.0,1.0,0.75
21790,2020-05-01,Imperial,191649.0,33.0,17.22
21792,2020-05-01,Kern,927251.0,20.0,2.16
21793,2020-05-01,Kings,156444.0,33.0,21.09
21796,2020-05-01,Los Angeles,10257557.0,1206.0,11.76
21797,2020-05-01,Madera,160089.0,3.0,1.87
21798,2020-05-01,Marin,260800.0,2.0,0.77
21801,2020-05-01,Merced,287420.0,12.0,4.18
21804,2020-05-01,Monterey,448732.0,8.0,1.78
21805,2020-05-01,Napa,139652.0,0.0,0.0
21807,2020-05-01,Orange,3228519.0,154.0,4.77
21809,2020-05-01,Placer,400434.0,4.0,1.0
21811,2020-05-01,Riverside,2468145.0,121.0,4.9
21812,2020-05-01,Sacramento,1567975.0,14.0,0.89
21814,2020-05-01,San Bernardino,2217398.0,225.0,10.15
21815,2020-05-01,San Diego,3370418.0,162.0,4.81
21816,2020-05-01,San Francisco,892280.0,31.0,3.47
21817,2020-05-01,San Joaquin,782545.0,14.0,1.79
21818,2020-05-01,San Luis Obispo,278862.0,9.0,3.23
21819,2020-05-01,San Mateo,778001.0,51.0,6.56
21820,2020-05-01,Santa Barbara,456373.0,24.0,5.26
21821,2020-05-01,Santa Clara,1967585.0,50.0,2.54
21822,2020-05-01,Santa Cruz,273999.0,2.0,0.73
21823,2020-05-01,Shasta,177925.0,0.0,0.0
21826,2020-05-01,Solano,444255.0,4.0,0.9
21827,2020-05-01,Sonoma,496668.0,7.0,1.41
21828,2020-05-01,Stanislaus,562303.0,11.0,1.96
21829,2020-05-01,Sutter,105747.0,0.0,0.0
21832,2020-05-01,Tulare,484423.0,47.0,9.7
21835,2020-05-01,Ventura,852747.0,23.0,2.7
21836,2020-05-01,Yolo,223612.0,7.0,3.13
21838,2020-04-30,Alameda,1685886.0,58.0,3.44
21841,2020-04-30,Butte,217769.0,0.0,0.0
21845,2020-04-30,Contra Costa,1160099.0,32.0,2.76
21847,2020-04-30,El Dorado,193098.0,2.0,1.04
21848,2020-04-30,Fresno,1032227.0,64.0,6.2
21850,2020-04-30,Humboldt,134098.0,0.0,0.0
21851,2020-04-30,Imperial,191649.0,24.0,12.52
21853,2020-04-30,Kern,927251.0,40.0,4.31
21854,2020-04-30,Kings,156444.0,27.0,17.26
21857,2020-04-30,Los Angeles,10257557.0,1241.0,12.1
21858,2020-04-30,Madera,160089.0,0.0,0.0
21859,2020-04-30,Marin,260800.0,3.0,1.15
21862,2020-04-30,Merced,287420.0,6.0,2.09
21865,2020-04-30,Monterey,448732.0,2.0,0.45
21866,2020-04-30,Napa,139652.0,0.0,0.0
21868,2020-04-30,Orange,3228519.0,166.0,5.14
21870,2020-04-30,Placer,400434.0,3.0,0.75
21872,2020-04-30,Riverside,2468145.0,135.0,5.47
21873,2020-04-30,Sacramento,1567975.0,35.0,2.23
21875,2020-04-30,San Bernardino,2217398.0,105.0,4.74
21876,2020-04-30,San Diego,3370418.0,154.0,4.57
21877,2020-04-30,San Francisco,892280.0,37.0,4.15
21878,2020-04-30,San Joaquin,782545.0,13.0,1.66
21879,2020-04-30,San Luis Obispo,278862.0,3.0,1.08
21880,2020-04-30,San Mateo,778001.0,49.0,6.3
21881,2020-04-30,Santa Barbara,456373.0,15.0,3.29
21882,2020-04-30,Santa Clara,1967585.0,35.0,1.78
21883,2020-04-30,Santa Cruz,273999.0,0.0,0.0
21884,2020-04-30,Shasta,177925.0,0.0,0.0
21887,2020-04-30,Solano,444255.0,20.0,4.5
21888,2020-04-30,Sonoma,496668.0,4.0,0.81
21889,2020-04-30,Stanislaus,562303.0,20.0,3.56
21890,2020-04-30,Sutter,105747.0,0.0,0.0
21893,2020-04-30,Tulare,484423.0,67.0,13.83
21896,2020-04-30,Ventura,852747.0,16.0,1.88
21897,2020-04-30,Yolo,223612.0,7.0,3.13
21899,2020-04-29,Alameda,1685886.0,58.0,3.44
21902,2020-04-29,Butte,217769.0,0.0,0.0
21906,2020-04-29,Contra Costa,1160099.0,17.0,1.47
21908,2020-04-29,El Dorado,193098.0,3.0,1.55
21909,2020-04-29,Fresno,1032227.0,34.0,3.29
21911,2020-04-29,Humboldt,134098.0,0.0,0.0
21912,2020-04-29,Imperial,191649.0,19.0,9.91
21914,2020-04-29,Kern,927251.0,37.0,3.99
21915,2020-04-29,Kings,156444.0,21.0,13.42
21918,2020-04-29,Los Angeles,10257557.0,1300.0,12.67
21919,2020-04-29,Madera,160089.0,1.0,0.62
21920,2020-04-29,Marin,260800.0,2.0,0.77
21923,2020-04-29,Merced,287420.0,5.0,1.74
21926,2020-04-29,Monterey,448732.0,10.0,2.23
21927,2020-04-29,Napa,139652.0,3.0,2.15
21929,2020-04-29,Orange,3228519.0,150.0,4.65
21931,2020-04-29,Placer,400434.0,12.0,3.0
21933,2020-04-29,Riverside,2468145.0,144.0,5.83
21934,2020-04-29,Sacramento,1567975.0,23.0,1.47
21936,2020-04-29,San Bernardino,2217398.0,93.0,4.19
21937,2020-04-29,San Diego,3370418.0,136.0,4.04
21938,2020-04-29,San Francisco,892280.0,46.0,5.16
21939,2020-04-29,San Joaquin,782545.0,13.0,1.66
21940,2020-04-29,San Luis Obispo,278862.0,8.0,2.87
21941,2020-04-29,San Mateo,778001.0,58.0,7.46
21942,2020-04-29,Santa Barbara,456373.0,5.0,1.1
21943,2020-04-29,Santa Clara,1967585.0,85.0,4.32
21944,2020-04-29,Santa Cruz,273999.0,0.0,0.0
21945,2020-04-29,Shasta,177925.0,0.0,0.0
21948,2020-04-29,Solano,444255.0,22.0,4.95
21949,2020-04-29,Sonoma,496668.0,9.0,1.81
21950,2020-04-29,Stanislaus,562303.0,18.0,3.2
21951,2020-04-29,Sutter,105747.0,0.0,0.0
21954,2020-04-29,Tulare,484423.0,57.0,11.77
21957,2020-04-29,Ventura,852747.0,22.0,2.58
21958,2020-04-29,Yolo,223612.0,3.0,1.34
21960,2020-04-28,Alameda,1685886.0,51.0,3.03
21963,2020-04-28,Butte,217769.0,0.0,0.0
21967,2020-04-28,Contra Costa,1160099.0,16.0,1.38
21969,2020-04-28,El Dorado,193098.0,1.0,0.52
21970,2020-04-28,Fresno,1032227.0,55.0,5.33
21972,2020-04-28,Humboldt,134098.0,1.0,0.75
21973,2020-04-28,Imperial,191649.0,22.0,11.48
21975,2020-04-28,Kern,927251.0,29.0,3.13
21976,2020-04-28,Kings,156444.0,47.0,30.04
21979,2020-04-28,Los Angeles,10257557.0,1312.0,12.79
21980,2020-04-28,Madera,160089.0,1.0,0.62
21981,2020-04-28,Marin,260800.0,5.0,1.92
21984,2020-04-28,Merced,287420.0,6.0,2.09
21987,2020-04-28,Monterey,448732.0,7.0,1.56
21988,2020-04-28,Napa,139652.0,6.0,4.3
21990,2020-04-28,Orange,3228519.0,187.0,5.79
21992,2020-04-28,Placer,400434.0,2.0,0.5
21994,2020-04-28,Riverside,2468145.0,191.0,7.74
21995,2020-04-28,Sacramento,1567975.0,17.0,1.08
21997,2020-04-28,San Bernardino,2217398.0,139.0,6.27
21998,2020-04-28,San Diego,3370418.0,159.0,4.72
21999,2020-04-28,San Francisco,892280.0,76.0,8.52
22000,2020-04-28,San Joaquin,782545.0,8.0,1.02
22001,2020-04-28,San Luis Obispo,278862.0,8.0,2.87
22002,2020-04-28,San Mateo,778001.0,45.0,5.78
22003,2020-04-28,Santa Barbara,456373.0,11.0,2.41
22004,2020-04-28,Santa Clara,1967585.0,64.0,3.25
22005,2020-04-28,Santa Cruz,273999.0,0.0,0.0
22006,2020-04-28,Shasta,177925.0,0.0,0.0
22009,2020-04-28,Solano,444255.0,4.0,0.9
22010,2020-04-28,Sonoma,496668.0,10.0,2.01
22011,2020-04-28,Stanislaus,562303.0,12.0,2.13
22012,2020-04-28,Sutter,105747.0,1.0,0.95
22015,2020-04-28,Tulare,484423.0,59.0,12.18
22018,2020-04-28,Ventura,852747.0,28.0,3.28
22019,2020-04-28,Yolo,223612.0,3.0,1.34
22021,2020-04-27,Alameda,1685886.0,51.0,3.03
22024,2020-04-27,Butte,217769.0,1.0,0.46
22028,2020-04-27,Contra Costa,1160099.0,22.0,1.9
22030,2020-04-27,El Dorado,193098.0,1.0,0.52
22031,2020-04-27,Fresno,1032227.0,61.0,5.91
22033,2020-04-27,Humboldt,134098.0,0.0,0.0
22034,2020-04-27,Imperial,191649.0,28.0,14.61
22036,2020-04-27,Kern,927251.0,49.0,5.28
22037,2020-04-27,Kings,156444.0,37.0,23.65
22040,2020-04-27,Los Angeles,10257557.0,1416.0,13.8
22041,2020-04-27,Madera,160089.0,2.0,1.25
22042,2020-04-27,Marin,260800.0,6.0,2.3
22045,2020-04-27,Merced,287420.0,12.0,4.18
22048,2020-04-27,Monterey,448732.0,13.0,2.9
22049,2020-04-27,Napa,139652.0,1.0,0.72
22051,2020-04-27,Orange,3228519.0,179.0,5.54
22053,2020-04-27,Placer,400434.0,4.0,1.0
22055,2020-04-27,Riverside,2468145.0,187.0,7.58
22056,2020-04-27,Sacramento,1567975.0,39.0,2.49
22058,2020-04-27,San Bernardino,2217398.0,151.0,6.81
22059,2020-04-27,San Diego,3370418.0,169.0,5.01
22060,2020-04-27,San Francisco,892280.0,44.0,4.93
22061,2020-04-27,San Joaquin,782545.0,12.0,1.53
22062,2020-04-27,San Luis Obispo,278862.0,4.0,1.43
22063,2020-04-27,San Mateo,778001.0,45.0,5.78
22064,2020-04-27,Santa Barbara,456373.0,9.0,1.97
22065,2020-04-27,Santa Clara,1967585.0,58.0,2.95
22066,2020-04-27,Santa Cruz,273999.0,3.0,1.09
22067,2020-04-27,Shasta,177925.0,3.0,1.69
22070,2020-04-27,Solano,444255.0,12.0,2.7
22071,2020-04-27,Sonoma,496668.0,8.0,1.61
22072,2020-04-27,Stanislaus,562303.0,16.0,2.85
22073,2020-04-27,Sutter,105747.0,0.0,0.0
22076,2020-04-27,Tulare,484423.0,84.0,17.34
22079,2020-04-27,Ventura,852747.0,37.0,4.34
22080,2020-04-27,Yolo,223612.0,5.0,2.24
22082,2020-04-26,Alameda,1685886.0,16.0,0.95
22085,2020-04-26,Butte,217769.0,0.0,0.0
22089,2020-04-26,Contra Costa,1160099.0,14.0,1.21
22091,2020-04-26,El Dorado,193098.0,0.0,0.0
22092,2020-04-26,Fresno,1032227.0,9.0,0.87
22094,2020-04-26,Humboldt,134098.0,0.0,0.0
22095,2020-04-26,Imperial,191649.0,5.0,2.61
22097,2020-04-26,Kern,927251.0,17.0,1.83
22098,2020-04-26,Kings,156444.0,14.0,8.95
22101,2020-04-26,Los Angeles,10257557.0,583.0,5.68
22102,2020-04-26,Madera,160089.0,0.0,0.0
22103,2020-04-26,Marin,260800.0,0.0,0.0
22106,2020-04-26,Merced,287420.0,0.0,0.0
22109,2020-04-26,Monterey,448732.0,5.0,1.11
22110,2020-04-26,Napa,139652.0,0.0,0.0
22112,2020-04-26,Orange,3228519.0,66.0,2.04
22114,2020-04-26,Placer,400434.0,1.0,0.25
22116,2020-04-26,Riverside,2468145.0,73.0,2.96
22117,2020-04-26,Sacramento,1567975.0,5.0,0.32
22119,2020-04-26,San Bernardino,2217398.0,31.0,1.4
22120,2020-04-26,San Diego,3370418.0,52.0,1.54
22121,2020-04-26,San Francisco,892280.0,20.0,2.24
22122,2020-04-26,San Joaquin,782545.0,10.0,1.28
22123,2020-04-26,San Luis Obispo,278862.0,0.0,0.0
22124,2020-04-26,San Mateo,778001.0,20.0,2.57
22125,2020-04-26,Santa Barbara,456373.0,2.0,0.44
22126,2020-04-26,Santa Clara,1967585.0,26.0,1.32
22127,2020-04-26,Santa Cruz,273999.0,0.0,0.0
22128,2020-04-26,Shasta,177925.0,0.0,0.0
22131,2020-04-26,Solano,444255.0,4.0,0.9
22132,2020-04-26,Sonoma,496668.0,2.0,0.4
22133,2020-04-26,Stanislaus,562303.0,8.0,1.42
22134,2020-04-26,Sutter,105747.0,0.0,0.0
22137,2020-04-26,Tulare,484423.0,29.0,5.99
22140,2020-04-26,Ventura,852747.0,9.0,1.06
22141,2020-04-26,Yolo,223612.0,0.0,0.0
22143,2020-04-25,Alameda,1685886.0,23.0,1.36
22146,2020-04-25,Butte,217769.0,0.0,0.0
22150,2020-04-25,Contra Costa,1160099.0,6.0,0.52
22152,2020-04-25,El Dorado,193098.0,0.0,0.0
22153,2020-04-25,Fresno,1032227.0,17.0,1.65
22155,2020-04-25,Humboldt,134098.0,0.0,0.0
22156,2020-04-25,Imperial,191649.0,2.0,1.04
22158,2020-04-25,Kern,927251.0,15.0,1.62
22159,2020-04-25,Kings,156444.0,22.0,14.06
22162,2020-04-25,Los Angeles,10257557.0,1127.0,10.99
22163,2020-04-25,Madera,160089.0,0.0,0.0
22164,2020-04-25,Marin,260800.0,0.0,0.0
22167,2020-04-25,Merced,287420.0,2.0,0.7
22170,2020-04-25,Monterey,448732.0,2.0,0.45
22171,2020-04-25,Napa,139652.0,2.0,1.43
22173,2020-04-25,Orange,3228519.0,82.0,2.54
22175,2020-04-25,Placer,400434.0,1.0,0.25
22177,2020-04-25,Riverside,2468145.0,93.0,3.77
22178,2020-04-25,Sacramento,1567975.0,8.0,0.51
22180,2020-04-25,San Bernardino,2217398.0,40.0,1.8
22181,2020-04-25,San Diego,3370418.0,84.0,2.49
22182,2020-04-25,San Francisco,892280.0,48.0,5.38
22183,2020-04-25,San Joaquin,782545.0,9.0,1.15
22184,2020-04-25,San Luis Obispo,278862.0,3.0,1.08
22185,2020-04-25,San Mateo,778001.0,33.0,4.24
22186,2020-04-25,Santa Barbara,456373.0,1.0,0.22
22187,2020-04-25,Santa Clara,1967585.0,53.0,2.69
22188,2020-04-25,Santa Cruz,273999.0,1.0,0.36
22189,2020-04-25,Shasta,177925.0,0.0,0.0
22192,2020-04-25,Solano,444255.0,3.0,0.68
22193,2020-04-25,Sonoma,496668.0,4.0,0.81
22194,2020-04-25,Stanislaus,562303.0,3.0,0.53
22195,2020-04-25,Sutter,105747.0,1.0,0.95
22198,2020-04-25,Tulare,484423.0,26.0,5.37
22201,2020-04-25,Ventura,852747.0,10.0,1.17
22202,2020-04-25,Yolo,223612.0,2.0,0.89
22204,2020-04-24,Alameda,1685886.0,30.0,1.78
22207,2020-04-24,Butte,217769.0,1.0,0.46
22211,2020-04-24,Contra Costa,1160099.0,22.0,1.9
22213,2020-04-24,El Dorado,193098.0,0.0,0.0
22214,2020-04-24,Fresno,1032227.0,23.0,2.23
22216,2020-04-24,Humboldt,134098.0,1.0,0.75
22217,2020-04-24,Imperial,191649.0,15.0,7.83
22219,2020-04-24,Kern,927251.0,33.0,3.56
22220,2020-04-24,Kings,156444.0,14.0,8.95
22223,2020-04-24,Los Angeles,10257557.0,1326.0,12.93
22224,2020-04-24,Madera,160089.0,0.0,0.0
22225,2020-04-24,Marin,260800.0,15.0,5.75
22228,2020-04-24,Merced,287420.0,3.0,1.04
22231,2020-04-24,Monterey,448732.0,8.0,1.78
22232,2020-04-24,Napa,139652.0,5.0,3.58
22234,2020-04-24,Orange,3228519.0,123.0,3.81
22236,2020-04-24,Placer,400434.0,5.0,1.25
22238,2020-04-24,Riverside,2468145.0,165.0,6.69
22239,2020-04-24,Sacramento,1567975.0,16.0,1.02
22241,2020-04-24,San Bernardino,2217398.0,107.0,4.83
22242,2020-04-24,San Diego,3370418.0,159.0,4.72
22243,2020-04-24,San Francisco,892280.0,49.0,5.49
22244,2020-04-24,San Joaquin,782545.0,12.0,1.53
22245,2020-04-24,San Luis Obispo,278862.0,2.0,0.72
22246,2020-04-24,San Mateo,778001.0,60.0,7.71
22247,2020-04-24,Santa Barbara,456373.0,8.0,1.75
22248,2020-04-24,Santa Clara,1967585.0,63.0,3.2
22249,2020-04-24,Santa Cruz,273999.0,4.0,1.46
22250,2020-04-24,Shasta,177925.0,0.0,0.0
22253,2020-04-24,Solano,444255.0,10.0,2.25
22254,2020-04-24,Sonoma,496668.0,2.0,0.4
22255,2020-04-24,Stanislaus,562303.0,13.0,2.31
22256,2020-04-24,Sutter,105747.0,0.0,0.0
22259,2020-04-24,Tulare,484423.0,36.0,7.43
22262,2020-04-24,Ventura,852747.0,15.0,1.76
22263,2020-04-24,Yolo,223612.0,5.0,2.24
22265,2020-04-23,Alameda,1685886.0,39.0,2.31
22268,2020-04-23,Butte,217769.0,0.0,0.0
22272,2020-04-23,Contra Costa,1160099.0,20.0,1.72
22274,2020-04-23,El Dorado,193098.0,0.0,0.0
22275,2020-04-23,Fresno,1032227.0,25.0,2.42
22277,2020-04-23,Humboldt,134098.0,0.0,0.0
22278,2020-04-23,Imperial,191649.0,17.0,8.87
22280,2020-04-23,Kern,927251.0,32.0,3.45
22281,2020-04-23,Kings,156444.0,11.0,7.03
22284,2020-04-23,Los Angeles,10257557.0,1160.0,11.31
22285,2020-04-23,Madera,160089.0,0.0,0.0
22286,2020-04-23,Marin,260800.0,3.0,1.15
22289,2020-04-23,Merced,287420.0,13.0,4.52
22292,2020-04-23,Monterey,448732.0,11.0,2.45
22293,2020-04-23,Napa,139652.0,0.0,0.0
22295,2020-04-23,Orange,3228519.0,101.0,3.13
22297,2020-04-23,Placer,400434.0,1.0,0.25
22299,2020-04-23,Riverside,2468145.0,127.0,5.15
22300,2020-04-23,Sacramento,1567975.0,14.0,0.89
22302,2020-04-23,San Bernardino,2217398.0,102.0,4.6
22303,2020-04-23,San Diego,3370418.0,136.0,4.04
22304,2020-04-23,San Francisco,892280.0,50.0,5.6
22305,2020-04-23,San Joaquin,782545.0,17.0,2.17
22306,2020-04-23,San Luis Obispo,278862.0,15.0,5.38
22307,2020-04-23,San Mateo,778001.0,42.0,5.4
22308,2020-04-23,Santa Barbara,456373.0,7.0,1.53
22309,2020-04-23,Santa Clara,1967585.0,32.0,1.63
22310,2020-04-23,Santa Cruz,273999.0,11.0,4.01
22311,2020-04-23,Shasta,177925.0,4.0,2.25
22314,2020-04-23,Solano,444255.0,25.0,5.63
22315,2020-04-23,Sonoma,496668.0,1.0,0.2
22316,2020-04-23,Stanislaus,562303.0,81.0,14.41
22317,2020-04-23,Sutter,105747.0,0.0,0.0
22320,2020-04-23,Tulare,484423.0,32.0,6.61
22323,2020-04-23,Ventura,852747.0,12.0,1.41
22324,2020-04-23,Yolo,223612.0,8.0,3.58
22326,2020-04-22,Alameda,1685886.0,29.0,1.72
22329,2020-04-22,Butte,217769.0,0.0,0.0
22333,2020-04-22,Contra Costa,1160099.0,18.0,1.55
22335,2020-04-22,El Dorado,193098.0,3.0,1.55
22336,2020-04-22,Fresno,1032227.0,26.0,2.52
22338,2020-04-22,Humboldt,134098.0,1.0,0.75
22339,2020-04-22,Imperial,191649.0,17.0,8.87
22341,2020-04-22,Kern,927251.0,34.0,3.67
22342,2020-04-22,Kings,156444.0,5.0,3.2
22345,2020-04-22,Los Angeles,10257557.0,1043.0,10.17
22346,2020-04-22,Madera,160089.0,2.0,1.25
22347,2020-04-22,Marin,260800.0,7.0,2.68
22350,2020-04-22,Merced,287420.0,3.0,1.04
22353,2020-04-22,Monterey,448732.0,4.0,0.89
22354,2020-04-22,Napa,139652.0,0.0,0.0
22356,2020-04-22,Orange,3228519.0,146.0,4.52
22358,2020-04-22,Placer,400434.0,5.0,1.25
22360,2020-04-22,Riverside,2468145.0,137.0,5.55
22361,2020-04-22,Sacramento,1567975.0,23.0,1.47
22363,2020-04-22,San Bernardino,2217398.0,113.0,5.1
22364,2020-04-22,San Diego,3370418.0,159.0,4.72
22365,2020-04-22,San Francisco,892280.0,26.0,2.91
22366,2020-04-22,San Joaquin,782545.0,13.0,1.66
22367,2020-04-22,San Luis Obispo,278862.0,5.0,1.79
22368,2020-04-22,San Mateo,778001.0,52.0,6.68
22369,2020-04-22,Santa Barbara,456373.0,15.0,3.29
22370,2020-04-22,Santa Clara,1967585.0,81.0,4.12
22371,2020-04-22,Santa Cruz,273999.0,3.0,1.09
22372,2020-04-22,Shasta,177925.0,0.0,0.0
22375,2020-04-22,Solano,444255.0,10.0,2.25
22376,2020-04-22,Sonoma,496668.0,16.0,3.22
22377,2020-04-22,Stanislaus,562303.0,15.0,2.67
22378,2020-04-22,Sutter,105747.0,0.0,0.0
22381,2020-04-22,Tulare,484423.0,24.0,4.95
